  0.129999995      -1.52659626E-03
  0.129199997      -1.52659626E-03
  0.128399998      -1.52659626E-03
  0.127599999      -1.52659626E-03
  0.126800001      -1.52659626E-03
  0.126000002      -1.52659626E-03
  0.125200003      -1.52659626E-03
  0.124400005      -1.52659626E-03
  0.123600006      -1.52659626E-03
  0.122800007      -1.52659626E-03
  0.121999994      -1.52659626E-03
  0.121199995      -1.52659626E-03
  0.120399997      -1.52659626E-03
  0.119599998      -1.52659626E-03
  0.118799999      -1.52659626E-03
  0.118000001      -1.52659626E-03
  0.117200002      -1.52659626E-03
  0.116400003      -1.52659626E-03
  0.115600005      -1.52659626E-03
  0.114800006      -1.52659626E-03
  0.114000008      -1.52659626E-03
  0.113199994      -1.52659626E-03
  0.112399995      -1.52659626E-03
  0.111599997      -1.52659626E-03
  0.110799998      -1.52659626E-03
  0.109999999      -1.52659626E-03
  0.109200001      -1.52659626E-03
  0.108400002      -1.52659626E-03
  0.107600003      -1.52659626E-03
  0.106799997      -1.52659626E-03
  0.105999999      -1.52659626E-03
  0.105200000      -1.52659626E-03
  0.104400001      -1.52659626E-03
  0.103599995      -1.52659626E-03
  0.102799997      -1.52659626E-03
  0.101999998      -1.52659626E-03
  0.101199999      -1.52659626E-03
  0.100400001      -1.52659626E-03
   9.96000022E-02  -1.52659626E-03
   9.88000035E-02  -1.52659626E-03
   9.80000049E-02  -1.52659626E-03
   9.71999988E-02  -1.52659626E-03
   9.64000002E-02  -1.52659626E-03
   9.55999941E-02  -1.52659626E-03
   9.47999954E-02  -1.52659626E-03
   9.39999968E-02  -1.52659626E-03
   9.31999981E-02  -1.52659626E-03
   9.23999995E-02  -1.52659626E-03
   9.16000009E-02  -1.52659626E-03
   9.08000022E-02  -1.52659626E-03
   9.00000036E-02  -1.52659626E-03
   8.92000049E-02  -1.52659626E-03
   8.83999988E-02  -1.52659626E-03
   8.76000002E-02  -1.52659626E-03
   8.68000016E-02  -1.52659626E-03
   8.59999955E-02  -1.52659626E-03
   8.51999968E-02  -1.52659626E-03
   8.43999982E-02  -1.52659626E-03
   8.35999995E-02  -1.52659626E-03
   8.28000009E-02  -1.52659626E-03
   8.20000023E-02  -1.52659626E-03
   8.11999962E-02  -1.52659626E-03
   8.03999975E-02  -1.52659626E-03
   7.95999989E-02  -1.52659626E-03
   7.88000003E-02  -1.52659626E-03
   7.80000016E-02  -1.52659626E-03
   7.72000030E-02  -1.52659626E-03
   7.63999969E-02  -1.52659626E-03
   7.55999982E-02  -1.52659626E-03
   7.47999996E-02  -1.52659626E-03
   7.40000010E-02  -1.52659626E-03
   7.32000023E-02  -1.52659626E-03
   7.24000037E-02  -1.52659626E-03
   7.16000050E-02  -1.52659626E-03
   7.07999989E-02  -1.52659626E-03
   7.00000003E-02  -1.52659626E-03
   6.92000017E-02  -1.52659626E-03
   6.84000030E-02  -1.52659626E-03
   6.75999969E-02  -1.52659626E-03
   6.67999983E-02  -1.52659626E-03
   6.59999996E-02  -1.52659626E-03
   6.52000010E-02  -1.52659626E-03
   6.44000024E-02  -1.52659626E-03
   6.36000037E-02  -1.52659626E-03
   6.27999976E-02  -1.52659626E-03
   6.19999990E-02  -1.52659626E-03
   6.12000003E-02  -1.52659626E-03
   6.04000017E-02  -1.52659626E-03
   5.95999993E-02  -1.52659626E-03
   5.88000007E-02  -1.52659626E-03
   5.80000021E-02  -1.52659626E-03
   5.71999997E-02  -1.52659626E-03
   5.64000010E-02  -1.52659626E-03
   5.56000024E-02  -1.52659626E-03
   5.48000000E-02  -1.52659626E-03
   5.40000014E-02  -1.52659626E-03
   5.31999990E-02  -1.52659626E-03
   5.24000004E-02  -1.52659626E-03
   5.16000018E-02  -1.52659626E-03
   5.07999994E-02  -1.52659626E-03
   5.00000007E-02  -1.52659626E-03
   4.97733131E-02  -1.48571597E-03
   4.94133048E-02  -1.42034888E-03
   4.90283333E-02  -1.35067326E-03
   4.86173965E-02  -1.27663708E-03
   4.81804945E-02  -1.19724008E-03
   4.77176309E-02  -1.11348229E-03
   4.72308025E-02  -1.02546881E-03
   4.67210002E-02  -9.32751107E-04
   4.61907275E-02  -8.36460735E-04
   4.56419811E-02  -7.37202179E-04
   4.50762585E-02  -6.34553842E-04
   4.44965512E-02  -5.29672718E-04
   4.39048633E-02  -4.22163750E-04
   4.33041900E-02  -3.13683529E-04
   4.26960252E-02  -2.03310978E-04
   4.20818664E-02  -9.26244538E-05
   4.14632149E-02   1.92977022E-05
   4.08405699E-02   1.31929177E-04
   4.02149297E-02   2.44717696E-04
   3.95867936E-02   3.58136836E-04
   3.89571562E-02   4.71634790E-04
   3.83265205E-02   5.85684786E-04
   3.76953892E-02   6.99261203E-04
   3.70632559E-02   8.12889775E-04
   3.64306234E-02   9.27044777E-04
   3.57974917E-02   1.04072574E-03
   3.51643600E-02   1.15440669E-03
   3.45307328E-02   1.26861385E-03
   3.38970982E-02   1.38232089E-03
   3.32644694E-02   1.49647589E-03
   3.26318331E-02   1.61063089E-03
   3.20007019E-02   1.72470720E-03
   3.13705690E-02   1.83873088E-03
   3.07419300E-02   1.95267680E-03
   3.01147904E-02   2.06704368E-03
   2.94886474E-02   2.18185806E-03
   2.88640056E-02   2.29659467E-03
   2.82398630E-02   2.41180439E-03
   2.76177172E-02   2.52740993E-03
   2.69965716E-02   2.64346250E-03
   2.63779182E-02   2.75988481E-03
   2.57612653E-02   2.87620234E-03
   2.51466092E-02   2.99341488E-03
   2.45339498E-02   3.11102322E-03
   2.39227861E-02   3.22855241E-03
   2.33141240E-02   3.34645133E-03
   2.27089543E-02   3.46316700E-03
   2.21092757E-02   3.57859465E-03
   2.15165894E-02   3.69165628E-03
   2.09328905E-02   3.80174653E-03
   2.03576814E-02   3.90839204E-03
   1.97919570E-02   4.01054043E-03
   1.92347206E-02   4.10824362E-03
   1.86869744E-02   4.20095026E-03
   1.81467161E-02   4.28926386E-03
   1.76139474E-02   4.37218510E-03
   1.70881674E-02   4.44974005E-03
   1.65683813E-02   4.52248100E-03
   1.60540864E-02   4.58943378E-03
   1.55457836E-02   4.65207268E-03
   1.50444722E-02   4.70934529E-03
   1.45506486E-02   4.76122554E-03
   1.40658161E-02   4.80763521E-03
   1.35894697E-02   4.84859943E-03
   1.31226098E-02   4.88306582E-03
   1.26642389E-02   4.91108838E-03
   1.22143561E-02   4.93316539E-03
   1.17719639E-02   4.94885072E-03
   1.13375597E-02   4.95811645E-03
   1.09096467E-02   4.96154279E-03
   1.04892235E-02   4.95907571E-03
   1.00752916E-02   4.95076925E-03
   9.66884941E-03   4.93707042E-03
   9.26889759E-03   4.91803046E-03
   8.87693651E-03   4.89357300E-03
   8.49246327E-03   4.86472156E-03
   8.11747834E-03   4.83137462E-03
   7.75197987E-03   4.79402952E-03
   7.39796553E-03   4.75358218E-03
   7.05593498E-03   4.71000746E-03
   6.72638789E-03   4.66327835E-03
   6.40982203E-03   4.61386889E-03
   6.10573916E-03   4.56130505E-03
   5.81413927E-03   4.50558681E-03
   5.53402444E-03   4.44776751E-03
   5.26539236E-03   4.38684504E-03
   5.00724651E-03   4.32337448E-03
   4.75958688E-03   4.25785407E-03
   4.52141371E-03   4.19083610E-03
   4.29272745E-03   4.12282068E-03
   4.07352811E-03   4.05430887E-03
   3.86381615E-03   3.98479961E-03
   3.66309145E-03   3.91581841E-03
   3.47135449E-03   3.84686678E-03
   3.28810606E-03   3.77797079E-03
   3.11284652E-03   3.70915583E-03
   2.94557610E-03   3.63992178E-03
   2.78529618E-03   3.57132195E-03
   2.63200654E-03   3.50235566E-03
   2.48520798E-03   3.43354861E-03
   2.34440132E-03   3.36492830E-03
   2.20958609E-03   3.29649332E-03
   2.08076299E-03   3.22774495E-03
   1.95693295E-03   3.15973465E-03
   1.83859526E-03   3.09143658E-03
   1.72525074E-03   3.02387658E-03
   1.61640032E-03   2.95608095E-03
   1.51204353E-03   2.88904994E-03
   1.41267979E-03   2.82225735E-03
   1.31681142E-03   2.75578140E-03
   1.22543680E-03   2.68957042E-03
   1.13755732E-03   2.62367609E-03
   1.05367252E-03   2.55857245E-03
   9.73782153E-04   2.49325926E-03
   8.97386926E-04   2.42876331E-03
   8.23987706E-04   2.36410950E-03
   7.54083623E-04   2.29977281E-03
   6.87674794E-04   2.23525334E-03
   6.24261855E-04   2.17107660E-03
   5.63844689E-04   2.10674317E-03
   5.06423530E-04   2.04275246E-03
   4.51998203E-04   1.97860482E-03
   4.00568795E-04   1.91430002E-03
   3.52135277E-04   1.85033842E-03
   3.06198286E-04   1.78624573E-03
   2.63257243E-04   1.72149623E-03
   2.24310701E-04   1.65703730E-03
   1.88360020E-04   1.59192155E-03
   1.56403883E-04   1.52659626E-03
   1.28442261E-04   1.46006164E-03
   1.05473780E-04   1.39276520E-03
   8.79977597E-05   1.32518122E-03
   7.60141993E-05   1.25680934E-03
   7.00224191E-05   1.18862302E-03
   6.85244813E-05   1.14520174E-03
   6.85244813E-05   1.10020186E-03
   6.95231138E-05   1.05164945E-03
   7.80114642E-05   9.83704347E-04
   9.94820002E-05   9.18079400E-04
   1.31937457E-04   8.54378333E-04
   1.70884014E-04   7.93837244E-04
   2.15822336E-04   7.36482209E-04
   2.67751078E-04   6.83260616E-04
   3.25172266E-04   6.33251388E-04
   3.87586624E-04   5.86980255E-04
   4.53995483E-04   5.44499839E-04
   5.23899507E-04   5.05336327E-04
   5.97298844E-04   4.67989827E-04
   6.74193318E-04   4.32459870E-04
   7.53085013E-04   3.97325261E-04
   8.35471903E-04   3.62507766E-04
   9.20355495E-04   3.28059308E-04
   1.00823492E-03   2.94453464E-04
   1.09911023E-03   2.60691158E-04
   1.19348068E-03   2.27745040E-04
   1.29084697E-03   1.95142580E-04
   1.39220804E-03   1.62330223E-04
   1.49706402E-03   1.30335102E-04
   1.60591456E-03   9.81304329E-05
   1.71875977E-03   6.62163366E-05
   1.83659804E-03   3.50410119E-05
   1.95893017E-03   3.62971332E-06
   2.08625547E-03  -2.75431667E-05
   2.21907301E-03  -5.90038253E-05
   2.35788268E-03  -8.97784485E-05
   2.50318344E-03  -1.20893470E-04
   2.65497505E-03  -1.52348541E-04
   2.81375693E-03  -1.83669967E-04
   2.98002874E-03  -2.15383829E-04
   3.15478910E-03  -2.48042750E-04
   3.33853695E-03  -2.80672335E-04
   3.53177171E-03  -3.13799246E-04
   3.73549201E-03  -3.47975991E-04
   3.95069644E-03  -3.82254249E-04
   4.17788466E-03  -4.17160685E-04
   4.41805553E-03  -4.52747568E-04
   4.67220694E-03  -4.89066937E-04
   4.94133728E-03  -5.25671639E-04
   5.22594666E-03  -5.62087400E-04
   5.52703347E-03  -5.98866609E-04
   5.84609574E-03  -6.35587960E-04
   6.18313346E-03  -6.72251219E-04
   6.53914455E-03  -7.08409352E-04
   6.91412948E-03  -7.44061428E-04
   7.30808917E-03  -7.79207912E-04
   7.72052305E-03  -8.13822728E-04
   8.15193076E-03  -8.47931718E-04
   8.60031601E-03  -8.80430685E-04
   9.06517729E-03  -9.12292860E-04
   9.54451971E-03  -9.42414044E-04
   1.00363456E-02  -9.70189809E-04
   1.05391545E-02  -9.96540883E-04
   1.10514518E-02  -1.01988914E-03
   1.15722371E-02  -1.04068220E-03
   1.20995138E-02  -1.05881575E-03
   1.26337809E-02  -1.07281550E-03
   1.31755359E-02  -1.08420767E-03
   1.37247825E-02  -1.09149248E-03
   1.42820189E-02  -1.09619601E-03
   1.48472432E-02  -1.09831826E-03
   1.54214548E-02  -1.09741127E-03
   1.60041563E-02  -1.09394942E-03
   1.65953431E-02  -1.08893227E-03
   1.71940215E-02  -1.08230754E-03
   1.77991912E-02  -1.07502309E-03
   1.84093546E-02  -1.06650044E-03
   1.90235116E-02  -1.05818722E-03
   1.96396653E-02  -1.04947842E-03
   2.02583168E-02  -1.04090059E-03
   2.08789650E-02  -1.03292731E-03
   2.15016101E-02  -1.02555891E-03
   2.21252553E-02  -1.01824268E-03
   2.27493979E-02  -1.01145264E-03
   2.33715437E-02  -1.00455794E-03
   2.39911936E-02  -9.98532400E-04
   2.46073492E-02  -9.93823749E-04
   2.52200086E-02  -9.90431756E-04
   2.58306712E-02  -9.88435233E-04
   2.64398344E-02  -9.88360262E-04
   2.70484984E-02  -9.90258995E-04
   2.76581626E-02  -9.93710011E-04
   2.82698218E-02  -9.99265816E-04
   2.88844798E-02  -1.00597856E-03
   2.95026302E-02  -1.01437466E-03
   3.01242750E-02  -1.02395355E-03
   3.07489187E-02  -1.03418971E-03
   3.13755572E-02  -1.04453042E-03
   3.20037007E-02  -1.05595007E-03
   3.26323360E-02  -1.06739555E-03
   3.32609750E-02  -1.07934093E-03
   3.38896103E-02  -1.09178643E-03
   3.45177501E-02  -1.10470573E-03
   3.51458862E-02  -1.11862505E-03
   3.57745253E-02  -1.13357056E-03
   3.64036597E-02  -1.14854216E-03
   3.70342918E-02  -1.16459234E-03
   3.76654267E-02  -1.18066859E-03
   3.82975601E-02  -1.19729736E-03
   3.89296897E-02  -1.21392589E-03
   3.95608284E-02  -1.23100239E-03
   4.01904620E-02  -1.24799996E-03
   4.08181027E-02  -1.26539322E-03
   4.14427444E-02  -1.28262956E-03
   4.20633964E-02  -1.29965635E-03
   4.26790491E-02  -1.31692144E-03
   4.32882160E-02  -1.33434637E-03
   4.38898876E-02  -1.35187875E-03
   4.44820747E-02  -1.36841391E-03
   4.50622775E-02  -1.38482114E-03
   4.56280038E-02  -1.40096946E-03
   4.61772457E-02  -1.41625421E-03
   4.67080176E-02  -1.43157062E-03
   4.72188182E-02  -1.44634058E-03
   4.77066487E-02  -1.46040670E-03
   4.81705107E-02  -1.47371669E-03
   4.86089103E-02  -1.48619234E-03
   4.90218401E-02  -1.49833306E-03
   4.94093150E-02  -1.50963967E-03
   4.97718118E-02  -1.52013742E-03
   5.00000007E-02  -1.52659626E-03
   5.07999994E-02  -1.52659626E-03
   5.16000018E-02  -1.52659626E-03
   5.24000004E-02  -1.52659626E-03
   5.31999990E-02  -1.52659626E-03
   5.40000014E-02  -1.52659626E-03
   5.48000000E-02  -1.52659626E-03
   5.56000024E-02  -1.52659626E-03
   5.64000010E-02  -1.52659626E-03
   5.71999997E-02  -1.52659626E-03
   5.80000021E-02  -1.52659626E-03
   5.88000007E-02  -1.52659626E-03
   5.95999993E-02  -1.52659626E-03
   6.04000017E-02  -1.52659626E-03
   6.12000003E-02  -1.52659626E-03
   6.19999990E-02  -1.52659626E-03
   6.27999976E-02  -1.52659626E-03
   6.36000037E-02  -1.52659626E-03
   6.44000024E-02  -1.52659626E-03
   6.52000010E-02  -1.52659626E-03
   6.59999996E-02  -1.52659626E-03
   6.67999983E-02  -1.52659626E-03
   6.75999969E-02  -1.52659626E-03
   6.84000030E-02  -1.52659626E-03
   6.92000017E-02  -1.52659626E-03
   7.00000003E-02  -1.52659626E-03
   7.07999989E-02  -1.52659626E-03
   7.16000050E-02  -1.52659626E-03
   7.24000037E-02  -1.52659626E-03
   7.32000023E-02  -1.52659626E-03
   7.40000010E-02  -1.52659626E-03
   7.47999996E-02  -1.52659626E-03
   7.55999982E-02  -1.52659626E-03
   7.63999969E-02  -1.52659626E-03
   7.72000030E-02  -1.52659626E-03
   7.80000016E-02  -1.52659626E-03
   7.88000003E-02  -1.52659626E-03
   7.95999989E-02  -1.52659626E-03
   8.03999975E-02  -1.52659626E-03
   8.11999962E-02  -1.52659626E-03
   8.20000023E-02  -1.52659626E-03
   8.28000009E-02  -1.52659626E-03
   8.35999995E-02  -1.52659626E-03
   8.43999982E-02  -1.52659626E-03
   8.51999968E-02  -1.52659626E-03
   8.59999955E-02  -1.52659626E-03
   8.68000016E-02  -1.52659626E-03
   8.76000002E-02  -1.52659626E-03
   8.83999988E-02  -1.52659626E-03
   8.92000049E-02  -1.52659626E-03
   9.00000036E-02  -1.52659626E-03
   9.08000022E-02  -1.52659626E-03
   9.16000009E-02  -1.52659626E-03
   9.23999995E-02  -1.52659626E-03
   9.31999981E-02  -1.52659626E-03
   9.39999968E-02  -1.52659626E-03
   9.47999954E-02  -1.52659626E-03
   9.55999941E-02  -1.52659626E-03
   9.64000002E-02  -1.52659626E-03
   9.71999988E-02  -1.52659626E-03
   9.80000049E-02  -1.52659626E-03
   9.88000035E-02  -1.52659626E-03
   9.96000022E-02  -1.52659626E-03
  0.100400001      -1.52659626E-03
  0.101199999      -1.52659626E-03
  0.101999998      -1.52659626E-03
  0.102799997      -1.52659626E-03
  0.103599995      -1.52659626E-03
  0.104400001      -1.52659626E-03
  0.105200000      -1.52659626E-03
  0.105999999      -1.52659626E-03
  0.106799997      -1.52659626E-03
  0.107600003      -1.52659626E-03
  0.108400002      -1.52659626E-03
  0.109200001      -1.52659626E-03
  0.109999999      -1.52659626E-03
  0.110799998      -1.52659626E-03
  0.111599997      -1.52659626E-03
  0.112399995      -1.52659626E-03
  0.113199994      -1.52659626E-03
  0.114000008      -1.52659626E-03
  0.114800006      -1.52659626E-03
  0.115600005      -1.52659626E-03
  0.116400003      -1.52659626E-03
  0.117200002      -1.52659626E-03
  0.118000001      -1.52659626E-03
  0.118799999      -1.52659626E-03
  0.119599998      -1.52659626E-03
  0.120399997      -1.52659626E-03
  0.121199995      -1.52659626E-03
  0.121999994      -1.52659626E-03
  0.122800007      -1.52659626E-03
  0.123600006      -1.52659626E-03
  0.124400005      -1.52659626E-03
  0.125200003      -1.52659626E-03
  0.126000002      -1.52659626E-03
  0.126800001      -1.52659626E-03
  0.127599999      -1.52659626E-03
  0.128399998      -1.52659626E-03
  0.129199997      -1.52659626E-03
  0.129999995      -1.52659626E-03
  0.129999995      -1.12738519E-03
  0.129199997      -1.12738519E-03
  0.128399998      -1.12738519E-03
  0.127599999      -1.12738519E-03
  0.126800001      -1.12738519E-03
  0.126000002      -1.12738519E-03
  0.125200003      -1.12738519E-03
  0.124400005      -1.12738519E-03
  0.123600006      -1.12738519E-03
  0.122800007      -1.12738519E-03
  0.121999994      -1.12738519E-03
  0.121199995      -1.12738519E-03
  0.120399997      -1.12738519E-03
  0.119599998      -1.12738519E-03
  0.118799999      -1.12738519E-03
  0.118000001      -1.12738519E-03
  0.117200002      -1.12738519E-03
  0.116400003      -1.12738519E-03
  0.115600005      -1.12738519E-03
  0.114800006      -1.12738519E-03
  0.114000008      -1.12738519E-03
  0.113199994      -1.12738519E-03
  0.112399995      -1.12738519E-03
  0.111599997      -1.12738519E-03
  0.110799998      -1.12738519E-03
  0.109999999      -1.12738519E-03
  0.109200001      -1.12738519E-03
  0.108400002      -1.12738519E-03
  0.107600003      -1.12738519E-03
  0.106799997      -1.12738519E-03
  0.105999999      -1.12738519E-03
  0.105200000      -1.12738519E-03
  0.104400001      -1.12738519E-03
  0.103599995      -1.12738519E-03
  0.102799997      -1.12738519E-03
  0.101999998      -1.12738519E-03
  0.101199999      -1.12738519E-03
  0.100400001      -1.12738519E-03
   9.96000022E-02  -1.12738519E-03
   9.88000035E-02  -1.12738519E-03
   9.80000049E-02  -1.12738519E-03
   9.71999988E-02  -1.12738519E-03
   9.64000002E-02  -1.12738519E-03
   9.55999941E-02  -1.12738519E-03
